Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	ADW75107.1	GCA_000187705.1	+	3801927	3803006	-5591	-4512	53	ADW75110.1	fructose-bisphosphate aldolase%2C class II	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW75107.1	GCA_000187705.1	+	3800708	3801790	-4375	-3293	65	ADW75109.1	transcriptional regulator%2C LacI family	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW75107.1	GCA_000187705.1	+	3797475	3800573	-3158	-60	64	ADW75108.1	glycoside hydrolase family 2 TIM barrel	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW75107.1	GCA_000187705.1	+	3796146	3797414	1	1269	67	ADW75107.1	oligosaccharide/H+ symporter%2C major facilitator superfamily (MFS)	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW75107.1	GCA_000187705.1	+	3795122	3796009	1406	2293	52	ADW75106.1	MscS Mechanosensitive ion channel	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW75107.1	GCA_000187705.1	+	3794323	3794940	2475	3092	51	ADW75105.1	L-lysine exporter	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW75107.1	GCA_000187705.1	+	3793473	3794219	3196	3942	50	ADW75104.1	protein of unknown function DUF541	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW75107.1	GCA_000187705.1	-	3792573	3793415	4000	4842	0	ADW75103.1	short-chain dehydrogenase/reductase SDR	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris

Type	WP_023335015.1	GCF_009649155.1	-	444	833	-3114	-2725	0	WP_023335017.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_023335015.1	GCF_009649155.1	-	979	1404	-2579	-2154	0	WP_023335016.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_023335015.1	GCF_009649155.1	-	2322	3317	-1236	-241	65	WP_021514818.1	LacI family DNA-binding transcriptional regulator	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_023335015.1	GCF_009649155.1	+	3559	4797	1	1239	67	WP_023335015.1	MFS transporter	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_023335015.1	GCF_009649155.1	+	4817	6250	1259	2692	49	WP_023335014.1	glycoside hydrolase family 32 protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_023335015.1	GCF_009649155.1	+	6343	7608	2785	4050	48	WP_024127736.1	OmpG porin family protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_023335015.1	GCF_009649155.1	+	7623	9116	4065	5558	49	WP_021514816.1	glycoside hydrolase family 32 protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_023335015.1	GCF_009649155.1	+	9129	10142	5571	6584	48	WP_000800716.1	OmpG porin family protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae

Type	WP_001313400.1	GCF_013359985.1	+	12858	14915	-6491	-4434	0	WP_000366615.1	McrB family protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_001313400.1	GCF_013359985.1	+	11579	12865	-4441	-3155	0	WP_000005572.1	McrC family protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_001313400.1	GCF_013359985.1	+	10127	11247	-2823	-1703	0	WP_087451024.1	IS3-like element ISSen4 family transposase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_001313400.1	GCF_013359985.1	-	8664	9659	-1235	-240	65	WP_000157595.1	LacI family DNA-binding transcriptional regulator	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_001313400.1	GCF_013359985.1	+	7185	8423	1	1239	67	WP_001313400.1	MFS transporter	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_001313400.1	GCF_013359985.1	+	5732	7165	1259	2692	49	WP_000202573.1	glycoside hydrolase family 32 protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_001313400.1	GCF_013359985.1	+	4374	5639	2785	4050	48	WP_170888049.1	OmpG porin family protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_001313400.1	GCF_013359985.1	+	2866	4359	4065	5558	49	WP_001405803.1	glycoside hydrolase family 32 protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae
Type	WP_001313400.1	GCF_013359985.1	+	1840	2853	5571	6584	48	WP_000800716.1	OmpG porin family protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae

Type	ADW71651.1	GCA_000187705.1	+	24279	24722	-4763	-4320	45	ADW71655.1	GCN5-related N-acetyltransferase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW71651.1	GCA_000187705.1	+	23395	24057	-4098	-3436	44	ADW71654.1	OmpA/MotB domain protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW71651.1	GCA_000187705.1	+	22284	23324	-3365	-2325	65	ADW71653.1	transcriptional regulator%2C LacI family	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW71651.1	GCA_000187705.1	+	20017	22143	-2184	-58	59	ADW71652.1	Alpha-galactosidase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW71651.1	GCA_000187705.1	+	18672	19958	1	1287	67	ADW71651.1	oligosaccharide/H+ symporter%2C major facilitator superfamily (MFS)	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW71651.1	GCA_000187705.1	+	17570	18604	1355	2389	65	ADW71650.1	transcriptional regulator%2C LacI family	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW71651.1	GCA_000187705.1	+	16607	17356	2603	3352	43	ADW71649.1	Xylose isomerase domain-containing protein TIM barrel	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW71651.1	GCA_000187705.1	+	15271	16563	3396	4688	42	ADW71648.1	major facilitator superfamily MFS_1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris
Type	ADW71651.1	GCA_000187705.1	+	14297	15274	4685	5662	41	ADW71647.1	Gluconate 2-dehydrogenase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aceris

Type	H2J0C3_RAHAC	GCA_000241955.1	+	23423	23866	-4765	-4322	45	AEX49976.1	acetyltransferase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	H2J0C3_RAHAC	GCA_000241955.1	+	22540	23202	-4101	-3439	44	AEX49975.1	outer membrane protein/peptidoglycan-associated (lipo)protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	H2J0C3_RAHAC	GCA_000241955.1	+	21428	22435	-3334	-2327	65	AEX49974.1	transcriptional regulator	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	H2J0C3_RAHAC	GCA_000241955.1	+	19160	21286	-2185	-59	59	AEX49973.1	alpha-galactosidase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	H2J0C3_RAHAC	GCA_000241955.1	+	17814	19100	1	1287	63	AEX49972.1	oligosaccharide:H+ symporter	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	H2J0C3_RAHAC	GCA_000241955.1	+	16712	17746	1355	2389	65	AEX49971.1	transcriptional regulator	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	H2J0C3_RAHAC	GCA_000241955.1	+	15749	16498	2603	3352	43	AEX49970.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	H2J0C3_RAHAC	GCA_000241955.1	+	14413	15705	3396	4688	42	AEX49969.1	sugar phosphate permease	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071
Type	H2J0C3_RAHAC	GCA_000241955.1	+	13439	14416	4685	5662	41	AEX49968.1	lactate dehydrogenase-like oxidoreductase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Rahnella	Rahnella aquatilis CIP 78.65 = ATCC 33071

Type	K8WTQ9_9GAMM	GCA_000314855.2	+	908413	909795	-6658	-5276	34	EKT63954.1	amino acid/amine transport protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia burhodogranariea DSM 19968
Type	K8WTQ9_9GAMM	GCA_000314855.2	+	910408	912147	-4663	-2924	33	EKT63955.1	D-lactate dehydrogenase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia burhodogranariea DSM 19968
Type	K8WTQ9_9GAMM	GCA_000314855.2	-	912289	913716	-2782	-1355	32	EKT63956.1	exonuclease I	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia burhodogranariea DSM 19968
Type	K8WTQ9_9GAMM	GCA_000314855.2	+	914226	914420	-845	-651	0	EKT63957.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia burhodogranariea DSM 19968
Type	K8WTQ9_9GAMM	GCA_000314855.2	+	915072	916337	1	1266	63	EKT63958.1	galactoside permease	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia burhodogranariea DSM 19968
Type	K8WTQ9_9GAMM	GCA_000314855.2	+	916840	917172	1769	2101	31	EKT63959.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia burhodogranariea DSM 19968
Type	K8WTQ9_9GAMM	GCA_000314855.2	-	917212	917838	2141	2767	30	EKT63960.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia burhodogranariea DSM 19968
Type	K8WTQ9_9GAMM	GCA_000314855.2	-	918052	921321	2981	6250	29	EKT63961.1	ribonuclease E	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia burhodogranariea DSM 19968
Type	K8WTQ9_9GAMM	GCA_000314855.2	+	921874	922833	6803	7762	28	EKT63962.1	23S rRNA pseudouridylate synthase C	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia burhodogranariea DSM 19968

Type	KPD02558.1	GCA_001294465.1	+	72682	74712	-8353	-6323	1	KPD02554.1	TonB-dependent outer membrane ferrienterochelin/colicin receptor	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Moellerella	Moellerella wisconsensis ATCC 35017
Type	KPD02558.1	GCA_001294465.1	+	75335	76723	-5700	-4312	34	KPD02555.1	putrescine importer	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Moellerella	Moellerella wisconsensis ATCC 35017
Type	KPD02558.1	GCA_001294465.1	+	76931	78694	-4104	-2341	33	KPD02556.1	D-lactate dehydrogenase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Moellerella	Moellerella wisconsensis ATCC 35017
Type	KPD02558.1	GCA_001294465.1	-	78884	80314	-2151	-721	32	KPD02557.1	exodeoxyribonuclease I	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Moellerella	Moellerella wisconsensis ATCC 35017
Type	KPD02558.1	GCA_001294465.1	+	81036	82310	1	1275	67	KPD02558.1	major facilitator superfamily sucrose permease	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Moellerella	Moellerella wisconsensis ATCC 35017
Type	KPD02558.1	GCA_001294465.1	+	82508	82837	1473	1802	31	KPD02559.1	uncharacterized UPF0265 family protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Moellerella	Moellerella wisconsensis ATCC 35017
Type	KPD02558.1	GCA_001294465.1	-	82984	83607	1949	2572	30	KPD02560.1	flavin reductase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Moellerella	Moellerella wisconsensis ATCC 35017
Type	KPD02558.1	GCA_001294465.1	-	83886	87455	2851	6420	29	KPD02561.1	ribonuclease E	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Moellerella	Moellerella wisconsensis ATCC 35017
Type	KPD02558.1	GCA_001294465.1	+	88029	88979	6994	7944	28	KPD02562.1	ribosomal large subunit pseudouridine synthase C	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Moellerella	Moellerella wisconsensis ATCC 35017

Type	WP_008915955.1	GCF_000314895.2	+	2558756	2559634	-4409	-3531	0	WP_008915959.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia sneebia
Type	WP_008915955.1	GCF_000314895.2	+	2556333	2558687	-3462	-1108	0	WP_008915958.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia sneebia
Type	WP_008915955.1	GCF_000314895.2	+	2556214	2556336	-1111	-989	0	WP_008915957.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia sneebia
Type	WP_008915955.1	GCF_000314895.2	-	2555990	2556217	-992	-765	0	WP_008915956.1	DNA polymerase III subunit theta	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia sneebia
Type	WP_008915955.1	GCF_000314895.2	+	2553971	2555224	1	1254	67	WP_008915955.1	MFS transporter	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia sneebia
Type	WP_008915955.1	GCF_000314895.2	+	2553241	2553576	1649	1984	31	WP_008915954.1	PTS system regulator TmaR	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia sneebia
Type	WP_008915955.1	GCF_000314895.2	-	2552482	2553111	2114	2743	30	WP_008915953.1	NAD(P)H-binding protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia sneebia
Type	WP_008915955.1	GCF_000314895.2	-	2548947	2552270	2955	6278	29	WP_008915952.1	ribonuclease E	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia sneebia
Type	WP_008915955.1	GCF_000314895.2	+	2547315	2548271	6954	7910	28	WP_008915951.1	23S rRNA pseudouridine(955/2504/2580) synthase RluC	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Providencia	Providencia sneebia

Type	SEE95312.1	GCA_900106095.1	-	3300243	3300926	-4069	-3386	0	SEE95261.1	DNA-binding transcriptional regulator%2C GntR family	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonas	Pseudomonas deceptionensis
Type	SEE95312.1	GCA_900106095.1	-	3300988	3301689	-3324	-2623	0	SEE95274.1	Kynurenine formamidase	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonas	Pseudomonas deceptionensis
Type	SEE95312.1	GCA_900106095.1	-	3301730	3302662	-2582	-1650	27	SEE95287.1	AraC-like ligand binding domain-containing protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonas	Pseudomonas deceptionensis
Type	SEE95312.1	GCA_900106095.1	+	3302810	3304135	-1502	-177	18	SEE95302.1	alpha-galactosidase	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonas	Pseudomonas deceptionensis
Type	SEE95312.1	GCA_900106095.1	+	3304313	3305626	1	1314	67	SEE95312.1	MFS transporter%2C OHS family%2C lactose permease	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonas	Pseudomonas deceptionensis
Type	SEE95312.1	GCA_900106095.1	+	3305716	3306498	1404	2186	4	SEE95324.1	NAD(P)-dependent dehydrogenase%2C short-chain alcohol dehydrogenase family	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonas	Pseudomonas deceptionensis
Type	SEE95312.1	GCA_900106095.1	-	3306590	3308179	2278	3867	10	SEE95339.1	sucrose porin	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonas	Pseudomonas deceptionensis
Type	SEE95312.1	GCA_900106095.1	+	3308469	3309467	4157	5155	65	SEE95352.1	DNA-binding transcriptional regulator%2C LacI/PurR family	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonas	Pseudomonas deceptionensis
Type	SEE95312.1	GCA_900106095.1	-	3309445	3310200	5133	5888	0	SEE95366.1	DNA-binding transcriptional regulator%2C ArsR family	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonas	Pseudomonas deceptionensis

Type	WP_020439301.1	GCF_001590765.1	-	19557	20477	-5094	-4174	0	WP_006326311.1	myo-inosose-2 dehydratase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia plymuthica
Type	WP_020439301.1	GCF_001590765.1	+	20753	22222	-3898	-2429	0	WP_020439302.1	EmmdR/YeeO family multidrug/toxin efflux MATE transporter	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia plymuthica
Type	WP_020439301.1	GCF_001590765.1	-	22226	23065	-2425	-1586	27	WP_004946410.1	AraC family transcriptional regulator	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia plymuthica
Type	WP_020439301.1	GCF_001590765.1	+	23265	24572	-1386	-79	18	WP_006326308.1	alpha-glucosidase/alpha-galactosidase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia plymuthica
Type	WP_020439301.1	GCF_001590765.1	+	24652	25908	1	1257	67	WP_020439301.1	MFS transporter	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia plymuthica
Type	WP_020439301.1	GCF_001590765.1	-	25988	26560	1337	1909	0	WP_006326306.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia plymuthica
Type	WP_020439301.1	GCF_001590765.1	-	26757	29132	2106	4481	0	WP_006326305.1	glucose/quinate/shikimate family membrane-bound PQQ-dependent dehydrogenase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia plymuthica
Type	WP_020439301.1	GCF_001590765.1	+	29222	29638	4571	4987	0	WP_144080241.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia plymuthica
Type	WP_020439301.1	GCF_001590765.1	+	29866	39903	5215	15252	9	WP_020439300.1	non-ribosomal peptide synthetase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia plymuthica

Type	A0A1Q6B4T0_ECOLX	GCA_001912565.1	+	40422	41210	-6128	-5340	0	OKV16800.1	hypothetical protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A1Q6B4T0_ECOLX	GCA_001912565.1	+	41230	42183	-5320	-4367	0	OKV16801.1	AraC family transcriptional regulator	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A1Q6B4T0_ECOLX	GCA_001912565.1	+	42220	43302	-4330	-3248	65	OKV16802.1	lac repressor	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A1Q6B4T0_ECOLX	GCA_001912565.1	+	43425	46499	-3125	-51	64	OKV16803.1	beta-D-galactosidase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A1Q6B4T0_ECOLX	GCA_001912565.1	+	46551	47804	1	1254	63	OKV16804.1	MFS transporter	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A1Q6B4T0_ECOLX	GCA_001912565.1	+	47870	48481	1320	1931	38	OKV16817.1	galactoside O-acetyltransferase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A1Q6B4T0_ECOLX	GCA_001912565.1	-	48584	49765	2034	3215	37	OKV16805.1	MFS transporter	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A1Q6B4T0_ECOLX	GCA_001912565.1	-	49771	50241	3221	3691	36	OKV16806.1	cyanase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A1Q6B4T0_ECOLX	GCA_001912565.1	-	50272	50931	3722	4381	35	OKV16807.1	carbonic anhydrase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli

Type	A0A376DCF6_ECOLX	GCA_900448085.1	-	3781701	3783365	-7096	-5432	40	STC86883.1	3-(3-hydroxyphenyl)propionate hydroxylase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A376DCF6_ECOLX	GCA_900448085.1	+	3780676	3781509	-5240	-4407	39	STC86881.1	DNA-binding transcriptional activator MhpR	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A376DCF6_ECOLX	GCA_900448085.1	+	3779517	3780608	-4339	-3248	65	STC86879.1	lactose operon repressor	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A376DCF6_ECOLX	GCA_900448085.1	+	3776320	3779394	-3125	-51	64	STC86877.1	beta-D-galactosidase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A376DCF6_ECOLX	GCA_900448085.1	+	3775021	3776268	1	1248	63	STC86874.1	lactose permease	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A376DCF6_ECOLX	GCA_900448085.1	+	3774344	3774964	1305	1925	38	STC86867.1	galactoside O-acetyltransferase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A376DCF6_ECOLX	GCA_900448085.1	-	3772940	3774223	2046	3329	23	STC86863.1	cytosine deaminase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A376DCF6_ECOLX	GCA_900448085.1	-	3771691	3772950	3319	4578	22	STC86860.1	cytosine permease	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli
Type	A0A376DCF6_ECOLX	GCA_900448085.1	-	3769480	3771366	4903	6789	62	STC86855.1	propionate--coA ligase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Escherichia	Escherichia coli

Type	WP_010732931.1	GCF_025122335.1	+	65392	66864	-4488	-3016	0	WP_002374800.1	nicotinate phosphoribosyltransferase	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcus	Enterococcus faecium
Type	WP_010732931.1	GCF_025122335.1	+	64556	65380	-3004	-2180	0	WP_259742164.1	ammonia-dependent NAD(+) synthetase	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcus	Enterococcus faecium
Type	WP_010732931.1	GCF_025122335.1	-	63596	64486	-2110	-1220	13	WP_002310057.1	transcriptional regulator	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcus	Enterococcus faecium
Type	WP_010732931.1	GCF_025122335.1	+	62393	63394	-1018	-17	12	WP_002374797.1	family 43 glycosylhydrolase	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcus	Enterococcus faecium
Type	WP_010732931.1	GCF_025122335.1	+	61137	62375	1	1239	67	WP_010732931.1	oligosaccharide MFS transporter	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcus	Enterococcus faecium
Type	WP_010732931.1	GCF_025122335.1	+	59940	61019	1357	2436	65	WP_259742163.1	GntR family transcriptional regulator	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcus	Enterococcus faecium
Type	WP_010732931.1	GCF_025122335.1	-	58481	59881	2495	3895	11	WP_259742162.1	sugar porter family MFS transporter	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcus	Enterococcus faecium
Type	WP_010732931.1	GCF_025122335.1	+	56602	58263	4113	5774	0	WP_259742161.1	xylulokinase	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcus	Enterococcus faecium
Type	WP_010732931.1	GCF_025122335.1	+	55947	56645	5731	6429	0	WP_010732935.1	L-ribulose-5-phosphate 4-epimerase	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcus	Enterococcus faecium

Type	I0QQ93_9GAMM	GCA_000257645.1	-	4513	5268	-6917	-6162	0	EIC83462.1	arogenate dehydratase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia sp. M24T3
Type	I0QQ93_9GAMM	GCA_000257645.1	-	5299	6675	-6131	-4755	0	EIC83463.1	amino acid permease-associated protein	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia sp. M24T3
Type	I0QQ93_9GAMM	GCA_000257645.1	+	7050	8135	-4380	-3295	65	EIC83464.1	lac repressor	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia sp. M24T3
Type	I0QQ93_9GAMM	GCA_000257645.1	+	8269	11373	-3161	-57	64	EIC83465.1	beta-D-galactosidase	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia sp. M24T3
Type	I0QQ93_9GAMM	GCA_000257645.1	+	11431	12702	1	1272	63	EIC83466.1	galactoside permease	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Serratia	Serratia sp. M24T3
